1980-01-14,PG,0.027
1980-01-15,GD,0.019
1980-01-21,CL,0.017
1980-01-25,F,0.041
1980-01-28,AA,0.050
1980-01-28,FL,0.100
1980-01-28,WFC,0.014
1980-01-28,WY,0.217
1980-01-31,ED,0.168
1980-02-04,CNW,0.108
1980-02-04,ETN,0.031
1980-02-04,MRO,0.099
1980-02-04,XOM,0.075
1980-02-05,AEP,0.555
1980-02-05,HON,0.083
1980-02-06,IBM,0.215
1980-02-08,BA,0.044
1980-02-08,CNP,0.223
1980-02-08,GT,0.163
1980-02-08,LLY,0.033
1980-02-11,AVP,0.066
1980-02-15,EMR,0.033
1980-02-15,EXC,0.225
1980-02-15,JNJ,0.010
1980-02-15,MMM,0.088
1980-02-15,UTX,0.034
1980-02-19,IP,0.148
1980-02-21,DD,0.079
1980-02-22,PBI,0.022
1980-02-25,MCD,0.003
1980-02-25,PEG,0.183
1980-02-26,DE,0.075
1980-02-27,HAL,0.060
1980-02-28,MRK,0.016
1980-02-29,GE,0.015
1980-03-03,LUV,0.001
1980-03-03,R,0.083
1980-03-03,XRX,0.117
1980-03-04,ETR,0.395
1980-03-04,PFE,0.008
1980-03-06,MO,0.017
1980-03-06,UNP,0.029
1980-03-10,PEP,0.016
1980-03-11,KO,0.011
1980-03-11,PCG,0.325
1980-03-14,AET,0.066
1980-03-14,DTE,0.400
1980-03-21,HPQ,0.003
1980-03-24,MSI,0.035
1980-03-25,DOW,0.089
1980-03-25,TXN,0.010
1980-03-28,AXP,0.032
1980-03-28,BMY,0.024
1980-03-28,EIX,0.170
1980-03-28,WMT,0.000
1980-04-14,GD,0.019
1980-04-14,PG,0.027
1980-04-21,CL,0.017
1980-04-21,KR,0.021
1980-04-25,FL,0.113
1980-04-28,AA,0.050
1980-04-28,F,0.041
1980-04-28,WFC,0.015
1980-04-28,WY,0.217
1980-05-01,ED,0.168
1980-05-02,ETN,0.031
1980-05-05,AEP,0.555
1980-05-05,CNW,0.117
1980-05-05,HON,0.092
1980-05-05,MRO,0.099
1980-05-07,XOM,0.081
1980-05-08,IBM,0.215
1980-05-09,AVP,0.070
1980-05-09,BA,0.044
1980-05-09,CNP,0.223
1980-05-12,GT,0.163
1980-05-12,LLY,0.033
1980-05-19,EMR,0.033
1980-05-19,IP,0.148
1980-05-19,JNJ,0.012
1980-05-19,MMM,0.088
1980-05-19,UTX,0.034
1980-05-21,DD,0.079
1980-05-21,EXC,0.225
1980-05-21,PBI,0.022
1980-05-23,R,0.273
1980-05-27,DE,0.079
1980-05-27,PEG,0.193
1980-05-29,HAL,0.060
1980-05-29,PFE,0.008
1980-05-30,GE,0.016
1980-06-02,MRK,0.016
1980-06-02,XRX,0.117
1980-06-03,ETR,0.395
1980-06-05,MCD,0.005
1980-06-05,UNP,0.029
1980-06-06,LUV,0.001
1980-06-09,KO,0.011
1980-06-09,PEP,0.018
1980-06-10,MO,0.017
1980-06-10,PCG,0.325
1980-06-12,DTE,0.400
1980-06-13,AET,0.066
1980-06-16,WMT,0.000
1980-06-19,HPQ,0.003
1980-06-20,MSI,0.035
1980-06-24,DOW,0.089
1980-06-27,AXP,0.032
1980-06-27,EIX,0.170
1980-06-30,BMY,0.024
1980-07-01,TXN,0.010
1980-07-14,GD,0.019
1980-07-14,PG,0.030
1980-07-21,CL,0.017
1980-07-24,MCD,0.005
1980-07-28,AA,0.050
1980-07-28,F,0.012
1980-07-28,FL,0.113
1980-07-28,KR,0.021
1980-07-28,WFC,0.015
1980-07-28,WY,0.217
1980-07-31,ED,0.168
1980-08-04,CNW,0.117
1980-08-04,ETN,0.031
1980-08-04,MRO,0.099
1980-08-05,AEP,0.555
1980-08-07,IBM,0.215
1980-08-07,XOM,0.088
1980-08-08,BA,0.044
1980-08-11,CNP,0.223
1980-08-11,GT,0.163
1980-08-11,LLY,0.036
1980-08-13,AVP,0.070
1980-08-18,EMR,0.033
1980-08-18,IP,0.148
1980-08-18,JNJ,0.012
1980-08-18,MMM,0.088
1980-08-20,DD,0.079
1980-08-21,EXC,0.225
1980-08-22,PBI,0.022
1980-08-25,DE,0.079
