1987-01-02,CPB,0.045
1987-01-05,GIS,0.040
1987-01-05,JCP,0.155
1987-01-05,LNC,0.135
1987-01-05,MAS,0.040
1987-01-05,MDT,0.003
1987-01-05,RTN,0.113
1987-01-05,T,0.133
1987-01-06,BT,0.615
1987-01-09,ABM,0.023
1987-01-09,ABT,0.012
1987-01-09,AET,0.083
1987-01-09,ALK,0.010
1987-01-12,GD,0.031
1987-01-12,LOW,0.003
1987-01-12,RAD,0.041
1987-01-13,ADX,0.340
1987-01-13,CAT,0.016
1987-01-16,BC,0.075
1987-01-16,JHI,0.550
1987-01-16,PG,0.042
1987-01-16,PKI,0.035
1987-01-20,AMSWA,0.024
1987-01-20,BCR,0.025
1987-01-20,CL,0.021
1987-01-20,CVS,0.055
1987-01-20,IDA,0.450
1987-01-20,UNM,0.025
1987-01-21,GAM,0.740
1987-01-22,MCD,0.014
1987-01-26,AOS,0.022
1987-01-26,ATAX,0.142
1987-01-26,CAG,0.032
1987-01-26,CLX,0.048
1987-01-26,COP,0.057
1987-01-26,F,0.059
1987-01-26,ICB,0.175
1987-01-26,MCI,0.225
1987-01-26,OKE,0.070
1987-01-26,PFE,0.019
1987-01-26,TE,0.158
1987-01-26,WY,0.217
1987-01-27,ADP,0.009
1987-01-27,AIR,0.056
1987-01-27,FL,0.140
1987-01-27,SO,0.163
1987-01-28,BWL.A,0.030
1987-01-28,MTS,0.200
1987-01-28,PKD,0.010
1987-01-29,TY,0.050
1987-01-30,GRA,0.350
1987-02-02,ADM,0.005
1987-02-02,ASB,0.026
1987-02-02,CNW,0.205
1987-02-02,FAC,0.610
1987-02-02,MRO,0.075
1987-02-02,NSC,0.100
1987-02-02,PNM,0.487
1987-02-02,TEN,0.760
1987-02-02,WEC,0.112
1987-02-02,WFC,0.019
1987-02-03,AA,0.038
1987-02-03,ETN,0.029
1987-02-03,GWW,0.045
1987-02-03,NBL,0.008
1987-02-03,RRD,0.088
1987-02-04,AEP,0.565
1987-02-04,BA,0.078
1987-02-04,XOM,0.113
1987-02-05,ASH,0.175
1987-02-05,CVX,0.150
1987-02-05,IBM,0.275
1987-02-05,PCH,0.180
1987-02-09,AFL,0.007
1987-02-09,CNP,0.350
1987-02-09,DD,0.127
1987-02-09,DUK,0.292
1987-02-09,EGN,0.045
1987-02-09,LLY,0.063
1987-02-09,LPX,0.067
1987-02-09,MUR,0.054
1987-02-10,DBD,0.059
1987-02-10,KR,0.033
1987-02-10,PPG,0.068
1987-02-10,SNA,0.107
1987-02-11,ED,0.370
1987-02-11,LMT,0.077
1987-02-11,PH,0.059
1987-02-12,ASA,0.167
1987-02-12,HON,0.113
1987-02-12,IR,0.035
1987-02-12,WBA,0.008
1987-02-13,BMS,0.023
1987-02-13,DNB,0.160
1987-02-13,GT,0.200
1987-02-13,IP,0.148
1987-02-13,MDP,0.035
1987-02-13,SPXC,0.035
1987-02-13,TGT,0.019
1987-02-13,THC,0.200
1987-02-13,TKR,0.045
1987-02-13,UTX,0.044
1987-02-17,AVP,0.047
1987-02-17,NEM,0.067
1987-02-17,NWL,0.026
1987-02-17,ROK,0.165
1987-02-19,MHFI,0.053
1987-02-20,CSX,0.024
1987-02-20,POM,0.325
1987-02-23,ATAX,0.142
1987-02-23,BGG,0.100
1987-02-23,D,0.247
1987-02-23,DNP,0.040
1987-02-23,DOV,0.024
1987-02-23,ES,0.440
1987-02-23,EXC,0.275
1987-02-23,HSY,0.034
1987-02-23,ICB,0.175
1987-02-23,JNJ,0.022
1987-02-23,MMM,0.116
1987-02-23,PBI,0.048
1987-02-23,SHW,0.035
1987-02-23,SVU,0.053
1987-02-24,BLL,0.026
1987-02-24,CMI,0.069
1987-02-24,MTS,0.150
1987-02-24,NC,0.041
1987-02-24,NOC,0.136
1987-02-24,WHR,0.275
1987-02-25,K,0.068
1987-02-26,WTM,0.100
1987-03-02,AIG,0.105
1987-03-02,AVT,0.063
1987-03-02,BAC,0.053
1987-03-02,CR,0.040
1987-03-02,GE,0.026
1987-03-02,HAL,0.060
1987-03-02,KMB,0.086
1987-03-02,MRK,0.031
1987-03-02,NEE,0.255
1987-03-02,PEG,0.247
1987-03-02,XRX,0.125
1987-03-03,GLW,0.029
1987-03-03,GPC,0.101
1987-03-03,HRS,0.052
1987-03-03,R,0.130
1987-03-03,WMB,0.044
1987-03-04,BDX,0.023
1987-03-04,LUV,0.001
1987-03-04,VFC,0.023
1987-03-05,HRB,0.023
1987-03-05,S,0.120
1987-03-05,UNP,0.042
1987-03-06,LB,0.015
1987-03-06,MTRN,0.140
1987-03-06,SWK,0.095
1987-03-09,BP,0.419
1987-03-09,CI,0.078
1987-03-09,DIS,0.007
1987-03-09,JCI,0.022
1987-03-09,JPM,0.227
1987-03-09,LUB,0.073
1987-03-09,MO,0.063
1987-03-09,PEP,0.027
1987-03-09,TGNA,0.115
1987-03-09,TXT,0.056
1987-03-10,BAX,0.027
1987-03-10,CAL,0.167
1987-03-10,DTE,0.420
1987-03-10,KO,0.018
1987-03-10,MDR,0.077
1987-03-10,NEU,0.333
1987-03-10,NL,0.500
1987-03-10,PCG,0.480
1987-03-10,PHM,0.004
1987-03-10,SLB,0.075
1987-03-11,AME,0.019
1987-03-11,OXY,0.300
1987-03-16,CB,0.053
1987-03-16,CCE,0.004
1987-03-16,MSI,0.048
1987-03-16,SKY,0.120
1987-03-16,TY,0.220
1987-03-17,WMT,0.004
1987-03-18,IFF,0.103
1987-03-19,HPQ,0.007
1987-03-23,CP,0.060
1987-03-23,ICB,0.175
1987-03-24,SNE,0.045
1987-03-25,APA,0.030
1987-03-25,ATAX,0.133
1987-03-25,DE,0.010
1987-03-25,DNP,0.045
1987-03-25,DOW,0.111
1987-03-25,FUR,1.280
1987-03-25,NUE,0.006
1987-03-25,TXN,0.010
1987-03-25,VZ,0.216
1987-03-26,MTS,0.150
1987-03-27,HUM,0.127
1987-03-30,APD,0.050
1987-03-30,AXP,0.049
1987-03-30,BMY,0.083
1987-03-30,EIX,0.285
1987-03-30,HST,0.039
1987-03-31,XEL,0.238
1987-04-01,CPB,0.045
1987-04-01,UIS,2.167
1987-04-02,ADX,0.080
1987-04-03,COO,0.150
1987-04-06,AP,0.075
1987-04-06,C,0.333
1987-04-06,GIS,0.040
1987-04-06,GTY,0.040
1987-04-06,JCP,0.185
1987-04-06,LNC,0.135
1987-04-06,LOW,0.003
1987-04-06,MDT,0.003
1987-04-06,RTN,0.113
1987-04-06,T,0.145
1987-04-09,ABM,0.023
1987-04-09,ABT,0.014
1987-04-09,ALK,0.010
1987-04-10,AET,0.086
1987-04-10,MAS,0.040
1987-04-10,PKI,0.035
1987-04-13,CAT,0.016
1987-04-13,GD,0.031
1987-04-13,RAD,0.041
1987-04-14,SVT,0.000
1987-04-20,BC,0.075
1987-04-20,CAG,0.032
1987-04-20,CL,0.021
1987-04-20,CVS,0.055
1987-04-20,ICB,0.175
1987-04-20,IDA,0.450
1987-04-20,JHI,0.460
1987-04-20,NVO,0.004
1987-04-20,PG,0.042
1987-04-21,BCR,0.025
1987-04-21,IP,0.012
1987-04-21,UNM,0.025
1987-04-23,FAC,0.610
1987-04-24,AOS,0.022
1987-04-24,ATAX,0.131
1987-04-24,CMU,0.045
1987-04-24,DNP,0.050
1987-04-24,MCI,0.225
1987-04-24,OKE,0.070
1987-04-27,AA,0.038
1987-04-27,F,0.068
1987-04-27,FL,0.165
1987-04-27,KR,0.033
1987-04-27,MTS,0.150
1987-04-27,TE,0.168
1987-04-27,WY,0.217
1987-04-28,AJRD,0.066
1987-04-28,BHI,0.115
1987-04-28,ETN,0.036
1987-04-28,PNW,0.700
1987-04-28,SO,0.163
1987-05-01,GRA,0.350
1987-05-01,WEC,0.120
1987-05-04,ADM,0.005
1987-05-04,ASB,0.026
1987-05-04,BA,0.078
1987-05-04,CNW,0.225
1987-05-04,COP,0.057
1987-05-04,MRO,0.075
1987-05-04,NSC,0.100
1987-05-04,PNM,0.487
1987-05-04,RRD,0.088
1987-05-04,WFC,0.019
1987-05-05,AEP,0.565
1987-05-05,CVX,0.150
1987-05-05,GWW,0.050
1987-05-05,NBL,0.008
1987-05-05,PPG,0.068
