1966-01-11,CAT,0.025
1966-02-07,BA,0.008
1966-02-08,AA,0.015
1966-02-08,IBM,0.003
1966-02-24,DD,0.066
1966-03-08,GE,0.007
1966-03-09,DIS,0.001
1966-03-14,KO,0.002
1966-03-29,HPQ,0.001
1966-04-11,CAT,0.025
1966-04-28,BA,0.008
1966-05-10,AA,0.017
1966-05-18,DD,0.066
1966-05-24,IBM,0.003
1966-06-07,GE,0.007
1966-06-09,KO,0.002
1966-06-10,DIS,0.001
1966-07-12,CAT,0.025
1966-08-02,BA,0.010
1966-08-09,AA,0.017
1966-08-09,IBM,0.003
1966-08-17,DD,0.066
1966-08-29,BA,0.010
1966-09-09,DIS,0.001
1966-09-09,KO,0.002
1966-09-13,GE,0.007
1966-09-27,HPQ,0.001
1966-10-10,CAT,0.025
1966-11-03,IBM,0.003
1966-11-04,AA,0.017
1966-11-04,BA,0.010
1966-11-23,DD,0.106
1966-11-25,DIS,0.001
1966-11-28,KO,0.002
1966-12-06,GE,0.007
