1991-01-02,FUN,0.181
1991-01-03,AGYS,0.012
1991-01-03,CPB,0.073
1991-01-03,DSM,0.059
1991-01-03,LEO,0.065
1991-01-04,BBVA,0.031
1991-01-04,BT,1.185
1991-01-04,GIS,0.080
1991-01-04,JCP,0.330
1991-01-04,LNC,0.170
1991-01-04,MDT,0.006
1991-01-04,OGE,0.161
1991-01-04,T,0.173
1991-01-04,TMK,0.052
1991-01-04,VZ,0.265
1991-01-04,WDFC,0.253
1991-01-04,WGL,0.255
1991-01-04,ZF,1.040
1991-01-04,ZTR,0.320
1991-01-07,ACG,0.105
1991-01-07,CLC,0.043
1991-01-07,MAS,0.062
1991-01-07,MMC,0.108
1991-01-07,OIA,0.065
1991-01-07,UDR,0.155
1991-01-08,GSBC,0.008
1991-01-08,MGPI,0.058
1991-01-08,PBY,0.030
1991-01-08,PKE,0.027
1991-01-08,VOD,0.045
1991-01-08,WERN,0.005
1991-01-09,ABM,0.029
1991-01-09,ABT,0.024
1991-01-09,ALK,0.013
1991-01-09,BKT,0.063
1991-01-09,BPT,1.446
1991-01-09,CXH,0.075
1991-01-09,EBF,0.120
1991-01-09,EOG,0.006
1991-01-09,FT,0.079
1991-01-09,GLDC,0.100
1991-01-09,HSC,0.075
1991-01-09,JMM,0.105
1991-01-09,KHI,0.174
1991-01-09,KMM,0.117
1991-01-09,KSM,0.075
1991-01-09,KTF,0.072
1991-01-09,NCA,0.055
1991-01-09,NMA,0.091
1991-01-09,NMI,0.070
1991-01-09,NMO,0.091
1991-01-09,NNY,0.056
1991-01-09,NPI,0.090
1991-01-09,NPP,0.085
1991-01-09,NQM,0.089
1991-01-09,NUV,0.059
1991-01-09,OSK,0.021
1991-01-09,ROG,0.008
1991-01-09,SBR,0.153
1991-01-09,TRN,0.036
1991-01-09,VLT,0.200
1991-01-09,WAFD,0.081
1991-01-10,MFM,0.061
1991-01-10,MFV,0.137
1991-01-10,MGF,0.098
1991-01-10,MIN,0.087
1991-01-10,MMT,0.102
1991-01-10,SCI,0.047
1991-01-11,BWL.A,0.068
1991-01-11,HYB,0.250
1991-01-11,ONB,0.090
1991-01-14,BCR,0.055
1991-01-14,BK,0.070
1991-01-14,DIS,0.012
1991-01-14,FARM,0.035
1991-01-14,GD,0.031
1991-01-14,GIM,0.075
1991-01-14,HRL,0.019
1991-01-14,KWR,0.130
1991-01-14,LOW,0.004
1991-01-14,MEN,0.066
1991-01-14,MVF,0.059
1991-01-14,PCF,0.071
1991-01-14,PG,0.063
1991-01-14,PIM,0.072
1991-01-14,PKI,0.053
1991-01-14,PMM,0.063
1991-01-14,PPT,0.077
1991-01-14,RAD,0.063
1991-01-14,SWN,0.006
1991-01-14,VAR,0.004
1991-01-14,VGR,0.082
1991-01-15,CAT,0.038
1991-01-15,CVS,0.090
1991-01-15,EQC,0.280
1991-01-16,RPM,0.066
1991-01-16,WST,0.025
1991-01-17,MHF,0.062
1991-01-18,AET,0.086
1991-01-18,CL,0.028
1991-01-18,DGICB,0.019
1991-01-18,FLO,0.006
1991-01-18,FUL,0.025
1991-01-18,GHC,0.634
1991-01-18,IDA,0.465
1991-01-18,PCG-A,0.375
1991-01-18,PCG-B,0.344
1991-01-18,PCG-C,0.313
1991-01-18,PCG-D,0.313
1991-01-18,PCG-E,0.313
1991-01-18,PCG-G,0.300
1991-01-18,PCG-I,0.273
1991-01-18,PNR,0.038
1991-01-18,POT,0.010
1991-01-18,SYY,0.009
1991-01-22,CLX,0.090
1991-01-22,GAM,0.060
1991-01-22,MCR,0.126
1991-01-22,UNM,0.050
1991-01-22,WR,0.180
1991-01-23,SHLM,0.048
1991-01-24,F,0.137
1991-01-24,MSB,0.050
1991-01-24,NBN,0.027
1991-01-25,AOS,0.022
1991-01-25,ATAX,0.084
1991-01-25,CIF,0.065
1991-01-25,CMU,0.060
1991-01-25,CXE,0.069
1991-01-25,DNP,0.060
1991-01-25,EV,0.004
1991-01-25,FAX,0.090
1991-01-25,LNT,0.450
1991-01-25,MTR,0.362
1991-01-25,NI,0.057
1991-01-25,NNN,0.260
1991-01-25,NPBC,0.040
1991-01-25,NWN,0.280
1991-01-25,OKE,0.046
1991-01-25,PAYX,0.002
1991-01-25,PBT,0.072
1991-01-25,PEI,0.860
1991-01-25,SJT,0.030
1991-01-25,TAI,0.180
1991-01-25,VLO,0.016
1991-01-28,AA,0.073
1991-01-28,ADM,0.010
1991-01-28,BAM,0.030
1991-01-28,CAG,0.057
1991-01-28,CAS,0.091
1991-01-28,CASY,0.006
1991-01-28,CIK,0.075
1991-01-28,CNBKA,0.025
1991-01-28,CWT,0.113
1991-01-28,FL,0.260
1991-01-28,HURC,0.050
1991-01-28,LNCE,0.220
1991-01-28,MOCO,0.018
1991-01-28,NSC,0.133
1991-01-28,PDT,0.075
1991-01-28,PIR,0.016
1991-01-28,SCHW,0.001
1991-01-28,TE,0.203
1991-01-28,WFC,0.029
1991-01-28,WY,0.300
1991-01-29,AIR,0.080
1991-01-29,BHI,0.115
1991-01-29,C,0.083
1991-01-29,CNL,0.160
1991-01-29,ETN,0.060
1991-01-29,HXL,0.110
1991-01-29,ITW,0.023
1991-01-29,SAFM,0.033
1991-01-29,SIEB,0.023
1991-01-29,SJW,0.480
1991-01-29,SO,0.163
1991-01-30,APOG,0.030
1991-01-30,ASB,0.048
1991-01-30,HAS,0.015
1991-01-30,HCP,0.198
1991-01-30,HTR,0.400
1991-01-30,LEN,0.010
1991-01-30,SCE-B,0.255
1991-01-30,SCE-C,0.265
1991-01-30,SCE-E,0.299
1991-01-31,AON,0.113
1991-01-31,CMS,0.120
1991-01-31,JBHT,0.012
1991-01-31,WMK,0.160
1991-02-01,AROW,0.063
1991-02-01,DSM,0.059
1991-02-01,GRA,0.350
1991-02-01,LEO,0.065
1991-02-01,TJX,0.007
1991-02-01,WEC,0.147
1991-02-04,AB,0.125
1991-02-04,ACG,0.105
1991-02-04,ACU,0.040
1991-02-04,AEP,0.600
1991-02-04,ASG,0.011
1991-02-04,BC,0.110
1991-02-04,BKH,0.196
1991-02-04,BWINA,0.020
1991-02-04,BWINB,0.020
1991-02-04,CBM,0.017
1991-02-04,COP,0.107
1991-02-04,CRS,0.150
1991-02-04,ECF,0.050
1991-02-04,EQT,0.059
1991-02-04,ETR,0.300
1991-02-04,HRC,0.039
1991-02-04,IBM,0.303
1991-02-04,ICB,0.165
1991-02-04,KMT,0.073
1991-02-04,L,0.021
1991-02-04,LZB,0.047
1991-02-04,MRO,0.087
1991-02-04,OIA,0.065
1991-02-04,ROL,0.013
1991-02-04,SWX,0.350
1991-02-04,TCB,0.013
1991-02-04,TEN,0.800
1991-02-04,TWIN,0.056
1991-02-05,AJRD,0.079
1991-02-05,ARTW,0.050
1991-02-05,AWR,0.092
1991-02-05,BOBE,0.049
1991-02-05,CUZ,0.100
1991-02-05,CVX,0.194
1991-02-05,DBD,0.079
1991-02-05,GWW,0.073
1991-02-05,HE,0.275
1991-02-05,NBL,0.010
1991-02-05,OLN,0.175
1991-02-05,RRD,0.125
1991-02-05,SXI,0.090
1991-02-05,UFI,0.160
1991-02-05,VNO,0.121
1991-02-05,WTR,0.038
1991-02-05,XOM,0.168
1991-02-05,YRCW,1000.000
1991-02-05,ZTR,0.320
1991-02-06,SIF,0.060
1991-02-07,CRD.B,0.058
1991-02-07,CSH,0.005
1991-02-07,ED,0.465
1991-02-07,GIM,0.075
1991-02-07,LLY,0.125
1991-02-07,PCH,0.282
1991-02-08,CHD,0.013
1991-02-08,DRE,0.210
1991-02-08,FSS,0.045
1991-02-08,HYB,0.225
1991-02-08,KATE,0.016
1991-02-08,PCL,0.267
1991-02-08,SXT,0.095
1991-02-11,AFL,0.012
1991-02-11,AIT,0.032
1991-02-11,ALE,0.713
1991-02-11,ATRI,0.183
1991-02-11,BA,0.125
1991-02-11,BKT,0.087
1991-02-11,BMS,0.053
1991-02-11,BOH,0.091
1991-02-11,CAA,0.150
1991-02-11,CNP,0.370
1991-02-11,COG,0.003
1991-02-11,CSL,0.039
1991-02-11,CXH,0.075
1991-02-11,DD,0.199
1991-02-11,DUK,0.357
1991-02-11,EGN,0.059
1991-02-11,FDI,0.340
1991-02-11,FOE,0.071
1991-02-11,FT,0.079
1991-02-11,GAS,0.510
1991-02-11,HH,0.008
1991-02-11,HON,0.113
1991-02-11,HP,0.029
1991-02-11,JMM,0.105
1991-02-11,KBH,0.038
1991-02-11,KHI,0.174
1991-02-11,KMM,0.105
1991-02-11,KSM,0.075
1991-02-11,KTF,0.072
1991-02-11,LPX,0.090
1991-02-11,MATX,0.105
1991-02-11,MEN,0.066
1991-02-11,MFM,0.062
1991-02-11,MFV,0.137
1991-02-11,MGF,0.098
1991-02-11,MIN,0.087
1991-02-11,MMT,0.102
1991-02-11,MNR,0.175
1991-02-11,MSA,0.024
1991-02-11,MSEX,0.118
1991-02-11,MUR,0.065
1991-02-11,MVF,0.060
1991-02-11,NCA,0.055
1991-02-11,NMA,0.091
1991-02-11,NMI,0.070
1991-02-11,NMO,0.091
