1989-01-03,FUN,0.135
1989-01-03,MGF,0.100
1989-01-03,MIN,0.087
1989-01-03,MMT,0.102
1989-01-03,T,0.155
1989-01-04,GIS,0.059
1989-01-04,HOT,1.000
1989-01-04,JCP,0.250
1989-01-04,LNC,0.155
1989-01-04,MDT,0.005
1989-01-04,OGE,0.149
1989-01-04,WGL,0.235
1989-01-05,MMC,0.104
1989-01-05,TMK,0.044
1989-01-05,UL,0.044
1989-01-05,ZF,1.120
1989-01-06,ACG,0.085
1989-01-06,BT,0.840
1989-01-09,ABM,0.023
1989-01-09,ABT,0.017
1989-01-09,ALK,0.013
1989-01-09,ARL,0.270
1989-01-09,CMC,0.010
1989-01-09,DIS,0.008
1989-01-09,EBF,0.089
1989-01-09,HSC,0.075
1989-01-09,LEO,0.065
1989-01-09,LOW,0.004
1989-01-09,MAS,0.053
1989-01-09,NCA,0.056
1989-01-09,NMI,0.069
1989-01-09,NNY,0.056
1989-01-09,NPI,0.086
1989-01-09,NUV,0.059
1989-01-09,PKE,0.027
1989-01-09,RAD,0.051
1989-01-09,TRN,0.023
1989-01-10,BKT,0.092
1989-01-10,GD,0.031
1989-01-10,GIM,0.080
1989-01-10,MFM,0.063
1989-01-10,SBR,0.100
1989-01-10,SCI,0.040
1989-01-11,WST,0.019
1989-01-12,HYB,0.600
1989-01-13,BK,0.064
1989-01-13,BWL.A,0.054
1989-01-13,CAT,0.038
1989-01-13,PCF,0.071
1989-01-13,PG,0.050
1989-01-13,PIM,0.086
1989-01-13,PKI,0.043
1989-01-13,PPT,0.095
1989-01-13,SWN,0.006
1989-01-13,VAR,0.004
1989-01-17,ADX,0.080
1989-01-17,BCR,0.040
1989-01-17,CVS,0.081
1989-01-17,PEO,0.133
1989-01-19,BC,0.110
1989-01-19,CL,0.023
1989-01-19,GAM,0.050
1989-01-19,IDA,0.450
1989-01-23,AET,0.086
1989-01-23,CLX,0.065
1989-01-23,FLO,0.005
1989-01-23,ICB,0.175
1989-01-23,PFE,0.023
1989-01-23,SYY,0.006
1989-01-23,WY,0.300
1989-01-24,AIR,0.073
1989-01-24,EQC,1.120
1989-01-24,F,0.137
1989-01-24,TEF,0.047
1989-01-24,UNM,0.030
1989-01-25,AOS,0.022
1989-01-25,ATAX,0.106
1989-01-25,CIF,0.100
1989-01-25,CMU,0.066
1989-01-25,CNL,0.145
1989-01-25,COP,0.084
1989-01-25,DNP,0.060
1989-01-25,LNT,0.420
1989-01-25,MTR,0.198
1989-01-25,NI,0.041
1989-01-25,OKE,0.033
1989-01-25,PBT,0.030
1989-01-25,SHLM,0.036
1989-01-25,SJT,0.028
1989-01-25,TAI,0.180
1989-01-26,BAM,0.027
1989-01-26,CIK,0.075
1989-01-26,FL,0.205
1989-01-26,HCP,0.173
1989-01-26,PNW,0.400
1989-01-26,TE,0.178
1989-01-27,GRA,0.350
1989-01-30,AA,0.190
1989-01-30,AB,0.093
1989-01-30,ADM,0.006
1989-01-30,APOG,0.020
1989-01-30,BHI,0.115
1989-01-30,CAG,0.043
1989-01-30,CAS,0.007
1989-01-30,ITW,0.015
1989-01-30,NSC,0.110
1989-01-30,PNM,0.253
1989-01-30,WFC,0.023
1989-01-31,AJRD,0.079
1989-01-31,ASB,0.034
1989-01-31,C,0.058
1989-01-31,CVX,0.175
1989-01-31,ETN,0.054
1989-01-31,GWW,0.055
1989-01-31,HXL,0.110
1989-01-31,LEN,0.010
1989-01-31,NBL,0.008
1989-01-31,RRD,0.110
1989-01-31,SO,0.163
1989-01-31,VGR,0.082
1989-02-01,EQT,0.053
1989-02-01,HAS,0.009
1989-02-01,TYL,0.005
1989-02-01,WEC,0.128
1989-02-02,AON,0.095
1989-02-02,BPL,0.300
1989-02-02,IBM,0.275
1989-02-02,SXI,0.075
1989-02-03,GAB,0.222
1989-02-03,L,0.021
1989-02-03,OLN,0.143
1989-02-03,SXT,0.060
1989-02-03,TJX,0.100
1989-02-06,ACG,0.105
1989-02-06,AEP,0.580
1989-02-06,ASG,0.012
1989-02-06,BA,0.089
1989-02-06,BKH,0.169
1989-02-06,BOBE,0.044
1989-02-06,BWINA,0.013
1989-02-06,BWINB,0.013
1989-02-06,CNW,0.245
1989-02-06,ETR,0.200
1989-02-06,HE,0.255
1989-02-06,HH,0.006
1989-02-06,HRC,0.034
1989-02-06,KMT,0.073
1989-02-06,LEO,0.065
1989-02-06,LZB,0.040
1989-02-06,MENT,0.025
1989-02-06,MRO,0.087
1989-02-06,NRT,0.270
1989-02-06,OIA,0.050
1989-02-06,PIR,0.012
1989-02-06,ROL,0.011
1989-02-06,SWX,0.335
1989-02-06,TEN,0.760
1989-02-06,TWIN,0.050
1989-02-06,XOM,0.138
1989-02-07,LPX,0.077
1989-02-07,MFM,0.063
1989-02-07,MGF,0.098
1989-02-07,MIN,0.087
1989-02-07,MMT,0.102
1989-02-07,WTR,0.036
1989-02-07,YRCW,1000.000
1989-02-08,ASH,0.194
1989-02-08,DBD,0.069
1989-02-08,DRE,0.357
1989-02-08,FSS,0.047
1989-02-08,GIM,0.080
1989-02-08,KATE,0.021
1989-02-08,MUR,0.054
1989-02-08,WMK,0.140
1989-02-09,AIT,0.026
1989-02-09,ALE,0.668
1989-02-09,BKT,0.092
1989-02-09,BSET,0.173
1989-02-09,CAA,1.875
1989-02-09,DD,0.166
1989-02-09,ED,0.430
1989-02-09,EGN,0.052
1989-02-09,FOE,0.062
1989-02-09,HP,0.026
1989-02-09,KHI,0.230
1989-02-09,LLY,0.084
1989-02-09,NCA,0.056
1989-02-09,NMI,0.071
1989-02-09,NNY,0.056
1989-02-09,NPI,0.090
1989-02-09,NUV,0.060
1989-02-09,OXM,0.063
1989-02-09,PCH,0.222
1989-02-09,SBR,0.117
1989-02-09,SMP,0.080
1989-02-10,ASA,0.250
1989-02-10,CNP,0.370
1989-02-10,GT,0.225
1989-02-10,HYB,0.600
1989-02-10,IR,0.035
1989-02-10,KBH,0.025
1989-02-10,MBI,0.023
1989-02-13,AFL,0.009
1989-02-13,AVP,0.023
1989-02-13,BIF,0.230
1989-02-13,BMS,0.038
1989-02-13,DNB,0.218
1989-02-13,DUK,0.323
1989-02-13,EMR,0.070
1989-02-13,FDI,0.340
1989-02-13,GAS,0.470
1989-02-13,HON,0.113
1989-02-13,MATX,0.096
1989-02-13,PH,0.062
1989-02-13,SNA,0.167
1989-02-13,SOR,0.875
1989-02-13,SPXC,0.038
1989-02-13,TGT,0.023
1989-02-13,THC,0.227
1989-02-13,TKR,0.082
1989-02-13,UTX,0.050
1989-02-13,VVC,0.150
1989-02-14,CSL,0.036
1989-02-14,DLX,0.184
1989-02-14,JNJ,0.031
1989-02-14,LMT,0.123
1989-02-14,PCF,0.071
1989-02-14,PIM,0.085
1989-02-14,PPG,0.085
1989-02-14,PPT,0.095
1989-02-14,ROK,0.180
1989-02-15,BOH,0.069
1989-02-15,CHE,0.230
1989-02-15,CRS,0.131
1989-02-15,EFX,0.053
1989-02-15,EXC,0.275
1989-02-15,NEM,0.121
1989-02-15,WBA,0.011
1989-02-16,AVA,0.310
1989-02-16,NVR,0.192
1989-02-16,PVH,0.035
1989-02-17,AAPL,0.004
1989-02-17,CBT,0.065
1989-02-17,CSX,0.026
1989-02-17,ICB,0.175
1989-02-17,IP,0.182
1989-02-17,MDP,0.040
1989-02-17,MHFI,0.063
1989-02-17,MMM,0.163
1989-02-17,NEE,0.275
1989-02-17,PBI,0.065
1989-02-17,STR,0.019
1989-02-17,TFX,0.033
1989-02-17,VMC,0.082
1989-02-21,BLL,0.034
1989-02-21,CBSH,0.029
1989-02-21,GXP,0.305
1989-02-21,HSY,0.044
1989-02-21,LEG,0.023
1989-02-21,NOC,0.136
1989-02-21,NWL,0.048
1989-02-21,PAI,0.385
1989-02-21,POM,0.365
